Frame,q0,qx,qy,qz,X,Y,Z,err
8350,0.836,-0.040,0.131,0.531,31.344,-16.236,-133.720,0.034
8366,0.841,-0.029,0.129,0.525,28.806,-3.988,-131.964,0.021
8390,0.855,-0.041,0.139,0.498,25.261,19.263,-133.431,0.052
8414,0.860,-0.033,0.144,0.488,23.250,42.471,-134.441,0.038
8430,0.873,-0.043,0.149,0.463,22.399,59.892,-136.961,0.056
8454,0.886,-0.038,0.152,0.437,23.052,80.175,-138.700,0.041
8478,0.896,-0.045,0.164,0.411,25.478,98.679,-142.326,0.074
8502,0.896,-0.043,0.160,0.412,25.257,105.084,-142.762,0.048
8518,0.898,-0.045,0.168,0.404,25.949,105.313,-143.668,0.060
8542,0.890,-0.040,0.162,0.425,24.237,89.556,-142.388,0.043
8566,0.879,-0.025,0.161,0.447,25.103,66.267,-139.401,0.057
8582,0.876,-0.035,0.159,0.455,25.976,50.312,-139.008,0.038
8606,0.860,-0.032,0.158,0.484,30.356,25.792,-136.780,0.032
8630,0.853,-0.037,0.159,0.496,36.184,0.931,-132.176,0.041
8654,0.843,-0.007,0.147,0.518,43.712,-26.681,-128.865,0.051
8678,0.839,-0.040,0.153,0.521,50.353,-45.351,-129.211,0.098
8694,0.823,-0.017,0.142,0.549,55.082,-61.341,-126.741,0.043
8718,0.826,-0.045,0.151,0.541,62.363,-74.626,-123.563,0.114
8742,0.800,-0.032,0.148,0.581,67.713,-89.137,-118.713,0.035
8766,0.792,-0.031,0.149,0.591,73.623,-102.381,-114.116,0.034
8782,0.783,-0.029,0.155,0.602,77.882,-108.949,-111.446,0.044
8806,0.774,-0.039,0.157,0.612,83.106,-116.069,-109.008,0.019
8830,0.759,-0.038,0.156,0.631,86.685,-123.378,-108.411,0.057
8854,0.767,-0.029,0.152,0.623,86.916,-126.091,-109.259,0.026
8870,0.764,-0.043,0.156,0.625,86.463,-122.381,-108.199,0.024
8894,0.768,-0.034,0.153,0.621,81.578,-113.881,-107.666,0.038
8918,0.787,-0.047,0.158,0.595,75.845,-102.584,-107.563,0.057
8934,0.789,-0.032,0.154,0.594,71.698,-96.255,-106.483,0.046
8958,0.802,-0.042,0.158,0.574,66.160,-83.891,-107.054,0.081
8982,0.808,-0.034,0.156,0.567,60.698,-72.706,-108.111,0.069
9006,0.818,-0.028,0.150,0.555,54.669,-59.622,-109.841,0.068
9022,0.825,-0.038,0.157,0.541,52.279,-49.416,-110.955,0.074
9046,0.826,-0.028,0.155,0.542,48.420,-38.183,-110.044,0.044
9070,0.835,-0.027,0.154,0.528,45.126,-26.845,-107.969,0.046
9094,0.843,-0.024,0.154,0.515,43.013,-14.608,-104.428,0.042
9110,0.847,-0.021,0.160,0.506,42.162,-7.198,-101.116,0.040
9134,0.852,-0.023,0.164,0.497,40.542,2.957,-93.938,0.044
9158,0.855,-0.014,0.162,0.492,39.792,7.750,-86.923,0.040
9174,0.852,-0.020,0.170,0.495,39.840,9.364,-85.052,0.046
9198,0.845,-0.007,0.163,0.510,41.668,-1.789,-86.493,0.036
9222,0.835,-0.021,0.168,0.524,45.977,-17.645,-92.584,0.045
9246,0.823,-0.020,0.158,0.545,54.150,-35.145,-96.143,0.055
9262,0.814,-0.037,0.177,0.552,61.728,-43.625,-97.027,0.073
9286,0.802,-0.030,0.163,0.574,76.813,-67.718,-95.125,0.056
9310,0.780,-0.029,0.166,0.603,93.591,-93.168,-95.764,0.046
9334,0.768,-0.045,0.168,0.616,112.767,-116.670,-98.824,0.027
9350,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9366,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9374,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9390,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9398,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9406,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9422,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9430,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9446,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9454,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9478,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9510,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9534,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9558,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9590,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9614,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9646,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9670,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9702,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9734,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9758,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9790,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9798,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9814,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9838,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9846,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
9862,0.757,-0.042,0.169,0.630,114.974,-118.664,-113.917,0.069
9878,0.770,-0.067,0.163,0.613,106.508,-108.137,-110.010,0.100
9902,0.766,-0.036,0.169,0.619,93.584,-93.904,-107.589,0.040
9926,0.784,-0.037,0.170,0.596,81.997,-77.530,-105.620,0.049
9950,0.803,-0.049,0.168,0.570,70.632,-58.982,-105.317,0.136
9966,0.794,-0.032,0.171,0.583,65.687,-49.931,-103.904,0.043
9990,0.804,-0.033,0.171,0.569,55.802,-33.386,-103.534,0.057
10014,0.815,-0.035,0.163,0.555,47.366,-18.089,-105.703,0.051
10038,0.820,-0.026,0.162,0.549,40.382,-4.868,-108.299,0.039
10054,0.828,-0.037,0.160,0.536,34.687,5.813,-110.776,0.058
10078,0.835,-0.032,0.162,0.525,29.331,19.637,-112.953,0.050
10102,0.835,-0.029,0.167,0.524,24.637,33.255,-113.841,0.044
10118,0.836,-0.029,0.165,0.522,20.946,40.950,-114.252,0.040
10142,0.843,-0.027,0.163,0.512,18.329,50.784,-114.431,0.044
10166,0.850,-0.035,0.165,0.498,16.062,59.338,-115.928,0.055
10190,0.850,-0.029,0.163,0.499,13.491,64.063,-116.471,0.043
10214,0.850,-0.022,0.162,0.500,11.613,67.821,-116.740,0.048
10230,0.856,-0.027,0.162,0.491,10.637,70.062,-117.924,0.047
10270,0.857,-0.021,0.162,0.490,9.759,71.864,-117.047,0.047
10294,0.857,-0.020,0.163,0.489,9.825,73.127,-117.013,0.050
10310,0.855,-0.019,0.160,0.493,9.011,72.701,-118.093,0.044
10334,0.858,-0.024,0.160,0.487,9.322,73.749,-120.365,0.050
10358,0.858,-0.024,0.158,0.488,9.560,73.207,-122.863,0.050
10382,0.859,-0.021,0.157,0.486,10.564,72.448,-126.918,0.046
10398,0.857,-0.022,0.152,0.492,9.465,71.106,-131.385,0.036
10422,0.857,-0.024,0.149,0.492,9.416,69.683,-137.991,0.036
10446,0.858,-0.032,0.147,0.491,10.467,69.741,-144.847,0.048
10470,0.856,-0.027,0.141,0.497,11.105,67.845,-151.604,0.049
10486,0.863,-0.032,0.138,0.485,11.878,67.232,-158.462,0.048
10510,0.866,-0.025,0.126,0.483,12.914,65.491,-169.852,0.056
10534,0.868,-0.031,0.113,0.483,11.986,61.532,-186.366,0.060
10558,0.868,-0.029,0.091,0.487,12.773,55.008,-203.830,0.037
10574,0.862,-0.034,0.093,0.498,13.402,52.585,-215.240,0.033
10598,0.861,-0.034,0.078,0.501,15.545,48.424,-228.110,0.032
10622,0.847,-0.028,0.076,0.526,16.736,46.590,-235.967,0.131
10646,0.863,-0.025,0.070,0.500,18.205,43.474,-238.042,0.071
10662,0.884,-0.041,0.064,0.461,21.267,39.463,-237.918,0.246
10686,0.849,-0.019,0.068,0.523,21.595,37.358,-234.031,0.031
10710,0.842,-0.019,0.068,0.535,22.752,36.379,-230.057,0.081
10734,0.850,-0.010,0.067,0.523,23.627,31.470,-222.647,0.087
10750,0.841,-0.017,0.078,0.534,23.518,31.939,-218.933,0.047
10774,0.842,-0.014,0.073,0.535,24.455,29.404,-212.949,0.042
10798,0.842,-0.024,0.082,0.533,24.364,28.522,-206.156,0.031
10822,0.848,-0.017,0.087,0.523,23.976,28.260,-197.829,0.052
10838,0.840,-0.016,0.093,0.534,22.494,27.284,-192.173,0.066
10862,0.839,-0.019,0.101,0.535,22.077,27.165,-183.943,0.039
10886,0.837,-0.017,0.105,0.536,21.684,28.169,-176.528,0.029
10910,0.838,-0.016,0.112,0.534,20.583,29.389,-170.466,0.034
10926,0.840,-0.019,0.116,0.529,18.849,30.306,-167.823,0.058
10950,0.834,-0.017,0.121,0.539,19.313,30.882,-162.950,0.028
10974,0.834,-0.006,0.136,0.535,20.047,32.465,-157.993,0.040
10998,0.829,-0.007,0.165,0.534,23.053,35.846,-153.824,0.066
11014,0.824,0.003,0.173,0.540,24.506,35.730,-150.606,0.032
11038,0.822,-0.003,0.188,0.537,26.889,38.847,-153.358,0.052
11062,0.820,-0.003,0.186,0.541,26.799,38.607,-160.141,0.037
11078,0.822,-0.000,0.175,0.542,25.769,37.219,-164.054,0.044
11102,0.826,-0.008,0.173,0.536,27.201,36.085,-169.254,0.051
11126,0.827,-0.010,0.171,0.536,28.369,34.417,-171.605,0.067
11150,0.830,-0.008,0.168,0.532,29.481,32.311,-174.078,0.069
11166,0.825,-0.016,0.170,0.539,30.219,33.405,-176.773,0.064
11190,0.822,-0.008,0.167,0.544,31.013,32.193,-178.165,0.031
11214,0.819,-0.008,0.183,0.544,32.961,33.941,-173.550,0.032
11238,0.822,0.001,0.195,0.536,35.586,35.086,-164.197,0.047
11262,0.820,-0.005,0.207,0.534,35.649,39.051,-158.578,0.067
11278,0.820,-0.002,0.211,0.532,36.059,39.611,-155.966,0.069
11302,0.816,0.003,0.210,0.538,35.529,38.636,-155.938,0.040
11326,0.818,0.002,0.205,0.538,34.832,36.572,-162.407,0.043
11350,0.823,0.006,0.191,0.534,34.341,34.585,-172.539,0.050
11366,0.824,0.007,0.189,0.534,32.211,34.150,-184.151,0.047
11390,0.823,0.004,0.173,0.541,30.410,34.098,-199.986,0.073
11414,0.832,0.003,0.132,0.538,26.764,29.808,-212.186,0.044
11438,0.838,0.009,0.117,0.533,30.351,27.875,-214.969,0.070
11462,0.830,0.009,0.107,0.548,30.484,20.701,-213.799,0.044
11478,0.832,0.008,0.104,0.545,31.572,18.533,-209.280,0.056
11502,0.831,0.017,0.103,0.547,31.135,16.190,-200.955,0.057
11526,0.828,0.005,0.111,0.549,33.353,17.142,-192.849,0.029
11542,0.821,0.011,0.119,0.559,33.389,16.214,-186.331,0.037
11566,0.826,0.006,0.124,0.550,34.089,17.102,-176.857,0.042
11590,0.825,0.004,0.128,0.551,33.713,16.733,-169.619,0.047
11614,0.822,0.004,0.139,0.552,33.060,16.913,-163.285,0.045
11630,0.813,0.009,0.140,0.566,33.376,16.104,-158.842,0.024
11654,0.818,0.005,0.141,0.558,32.925,15.839,-153.434,0.034
11678,0.817,0.007,0.145,0.558,32.794,15.649,-146.995,0.039
11702,0.816,0.013,0.150,0.557,33.648,16.264,-138.275,0.048
11718,0.813,0.015,0.155,0.561,34.096,17.529,-133.392,0.044
11742,0.815,0.014,0.161,0.557,34.193,19.938,-127.399,0.048
11766,0.811,0.015,0.165,0.561,34.822,21.559,-122.434,0.043
11790,0.807,0.022,0.168,0.566,36.032,20.386,-121.197,0.045
11806,0.808,0.027,0.161,0.566,35.364,17.564,-124.684,0.045
11830,0.808,0.015,0.162,0.566,33.993,17.857,-136.722,0.048
11854,0.806,0.007,0.149,0.573,32.564,15.747,-152.619,0.031
11878,0.805,0.010,0.136,0.577,32.378,12.589,-168.294,0.020
11894,0.816,0.002,0.134,0.563,33.948,11.026,-178.031,0.067
11918,0.825,-0.008,0.114,0.554,34.449,7.734,-192.027,0.102
11942,0.810,-0.006,0.111,0.576,35.217,6.258,-199.944,0.036
11966,0.813,-0.003,0.110,0.572,36.301,6.432,-198.936,0.052
11982,0.818,-0.008,0.122,0.563,36.429,8.127,-194.038,0.067
12006,0.814,0.003,0.129,0.567,36.686,7.751,-180.761,0.052
12030,0.810,0.010,0.141,0.569,38.677,10.686,-163.864,0.031
12054,0.812,0.006,0.161,0.561,39.276,14.807,-146.735,0.061
12070,0.810,0.018,0.161,0.563,39.790,15.464,-135.770,0.044
12094,0.803,0.018,0.177,0.569,40.378,19.257,-122.931,0.040
12118,0.804,0.019,0.181,0.566,40.661,21.371,-113.412,0.046
12134,0.803,0.020,0.187,0.566,41.120,22.629,-108.562,0.052
12158,0.802,0.023,0.187,0.567,41.012,22.779,-104.990,0.051
12198,0.803,0.018,0.181,0.568,38.674,22.961,-114.071,0.037
12214,0.808,0.019,0.172,0.564,37.426,20.982,-121.826,0.046
12238,0.808,0.011,0.167,0.565,35.489,21.493,-134.008,0.040
12262,0.815,0.011,0.155,0.559,34.547,20.645,-145.364,0.055
12286,0.812,0.014,0.147,0.565,32.842,20.306,-158.970,0.028
12302,0.818,0.007,0.138,0.558,32.456,20.526,-169.091,0.049
12326,0.819,0.006,0.136,0.557,33.449,22.095,-181.861,0.046
12350,0.812,0.012,0.126,0.570,31.251,22.714,-194.095,0.038
12374,0.823,0.007,0.111,0.557,30.492,23.072,-206.152,0.063
12390,0.822,-0.001,0.113,0.559,30.257,23.445,-214.068,0.055
12414,0.820,0.009,0.110,0.562,28.181,25.865,-220.399,0.031
12438,0.829,-0.000,0.102,0.550,28.831,27.318,-220.959,0.076
12462,0.819,0.009,0.107,0.564,28.306,27.244,-218.282,0.141
12478,0.819,0.006,0.113,0.562,29.027,28.499,-214.769,0.042
12502,0.820,0.004,0.110,0.562,29.327,28.866,-207.245,0.035
12526,0.810,0.009,0.119,0.574,29.366,29.174,-199.577,0.056
12550,0.827,0.007,0.132,0.546,29.549,30.220,-189.507,0.097
12566,0.825,0.009,0.129,0.550,29.403,30.217,-180.113,0.080
12590,0.820,0.002,0.146,0.553,30.643,32.168,-165.869,0.050
12614,0.818,0.015,0.155,0.554,32.858,31.797,-149.198,0.043
12638,0.815,0.013,0.164,0.556,32.693,33.205,-137.240,0.053
12654,0.816,0.016,0.163,0.555,33.276,33.049,-131.206,0.050
12678,0.815,0.015,0.172,0.553,32.908,35.562,-125.914,0.061
12702,0.813,0.009,0.177,0.555,32.151,39.599,-123.118,0.051
12726,0.811,0.014,0.181,0.556,32.084,42.931,-119.229,0.039
12742,0.810,0.009,0.192,0.554,32.794,46.930,-117.012,0.058
12766,0.809,0.016,0.190,0.556,32.963,47.893,-111.095,0.042
12790,0.807,0.012,0.194,0.558,33.099,49.247,-107.054,0.051
12814,0.804,0.018,0.201,0.559,34.322,49.633,-102.722,0.056
12830,0.806,0.014,0.198,0.557,34.194,49.411,-99.663,0.049
12854,0.803,0.016,0.202,0.560,34.728,49.037,-97.212,0.050
12878,0.804,0.021,0.205,0.558,35.449,47.968,-94.784,0.051
12902,0.801,0.020,0.205,0.561,35.606,47.044,-92.249,0.050
12918,0.804,0.017,0.204,0.559,36.211,45.523,-90.695,0.052
12942,0.801,0.020,0.208,0.561,37.166,43.556,-87.862,0.051
12966,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
12974,0.799,0.020,0.210,0.563,38.358,41.164,-83.618,0.055
12998,0.797,0.022,0.211,0.565,39.002,39.514,-80.899,0.055
13022,0.800,0.021,0.208,0.563,39.509,37.794,-79.216,0.052
13046,0.797,0.024,0.211,0.565,40.704,36.755,-77.105,0.051
13062,0.799,0.025,0.209,0.563,41.220,35.439,-75.540,0.054
13086,0.797,0.029,0.210,0.566,41.887,34.583,-76.090,0.056
13110,0.797,0.027,0.205,0.568,41.160,32.493,-82.979,0.052
13134,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13142,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13150,0.800,0.025,0.190,0.568,40.409,26.934,-105.689,0.052
13174,0.804,0.021,0.174,0.568,39.746,23.121,-126.932,0.052
13198,0.807,0.013,0.164,0.567,40.363,21.680,-151.338,0.048
13222,0.814,0.011,0.138,0.564,41.594,17.907,-175.601,0.060
13238,0.815,0.001,0.135,0.564,43.997,17.027,-192.030,0.049
13262,0.822,0.004,0.132,0.554,47.099,17.799,-212.341,0.090
13286,0.817,-0.003,0.117,0.565,50.800,19.834,-232.134,0.097
13310,0.827,-0.006,0.102,0.552,55.612,20.157,-249.398,0.115
13326,0.838,-0.011,0.115,0.533,55.942,17.800,-259.719,0.179
13350,0.814,0.001,0.084,0.575,63.214,16.876,-273.945,0.141
13374,0.770,0.006,0.070,0.635,68.020,15.578,-289.441,0.499
13398,0.856,-0.016,0.058,0.514,73.997,11.332,-306.686,0.336
13414,0.794,0.006,0.044,0.606,76.774,16.752,-318.173,0.484
13438,0.875,-0.014,0.044,0.481,78.917,16.474,-329.789,0.519
13462,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13470,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13486,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13494,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13502,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13518,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13526,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13542,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13550,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13566,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13574,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13582,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13598,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13606,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13622,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13630,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13638,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13654,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13662,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13678,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13686,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13694,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13710,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13718,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13726,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13742,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13750,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13766,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13774,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13782,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
13798,0.812,0.029,0.039,0.582,114.835,19.960,-322.121,0.413
13814,0.851,0.035,0.049,0.521,107.995,17.588,-308.182,0.362
13838,0.831,-0.003,0.067,0.552,111.082,4.985,-292.184,0.208
13878,0.836,-0.002,0.076,0.544,100.060,-4.893,-265.964,0.276
13902,0.819,0.014,0.097,0.565,89.789,-9.136,-252.624,0.084
13918,0.834,0.011,0.090,0.544,85.815,-11.199,-243.485,0.147
13942,0.840,-0.010,0.121,0.529,80.236,-14.465,-231.327,0.173
13966,0.825,0.000,0.132,0.550,72.971,-17.016,-218.489,0.042
13990,0.825,-0.009,0.135,0.548,67.370,-17.494,-208.545,0.023
14006,0.832,-0.010,0.150,0.535,64.282,-17.193,-202.590,0.069
14030,0.841,-0.018,0.170,0.514,59.952,-16.220,-192.108,0.091
14054,0.846,-0.027,0.182,0.501,59.121,-13.101,-182.699,0.080
14078,0.851,-0.025,0.188,0.491,57.021,-11.482,-180.681,0.058
14094,0.854,-0.038,0.182,0.486,55.867,-7.944,-182.014,0.018
14118,0.869,-0.045,0.174,0.461,55.875,-5.437,-186.500,0.029
14142,0.880,-0.067,0.185,0.432,57.859,-2.496,-189.916,0.082
14158,0.888,-0.066,0.166,0.424,56.157,-2.851,-189.766,0.057
14182,0.894,-0.094,0.157,0.410,55.787,-5.464,-188.840,0.032
14206,0.906,-0.091,0.132,0.393,52.015,-6.816,-183.254,0.076
14230,0.898,-0.122,0.119,0.406,49.800,-8.668,-178.350,0.053
14246,0.903,-0.099,0.097,0.406,48.996,-12.613,-169.397,0.026
14270,0.901,-0.112,0.098,0.408,48.968,-11.471,-163.476,0.021
14294,0.901,-0.111,0.104,0.406,53.765,-6.497,-158.562,0.040
14318,0.903,-0.108,0.110,0.401,56.507,1.811,-158.576,0.041
14334,0.904,-0.106,0.112,0.400,59.134,6.793,-158.436,0.050
14358,0.900,-0.093,0.111,0.410,60.044,11.477,-157.409,0.034
14382,0.899,-0.099,0.111,0.412,57.951,12.779,-156.580,0.049
14406,0.898,-0.088,0.101,0.418,54.388,9.794,-151.865,0.019
14422,0.893,-0.094,0.112,0.425,52.543,8.912,-149.293,0.043
14446,0.893,-0.086,0.105,0.430,48.974,5.885,-144.260,0.031
14470,0.887,-0.088,0.114,0.439,46.320,4.692,-140.359,0.036
14494,0.884,-0.090,0.114,0.444,44.016,1.837,-135.655,0.032
14510,0.882,-0.090,0.118,0.447,43.539,0.803,-132.899,0.040
14534,0.876,-0.093,0.122,0.457,42.068,-1.274,-128.945,0.029
14558,0.877,-0.097,0.123,0.454,40.338,-4.046,-124.075,0.055
14582,0.872,-0.096,0.126,0.463,39.855,-6.690,-120.437,0.045
14598,0.871,-0.099,0.131,0.463,39.754,-8.147,-118.613,0.047
14622,0.867,-0.103,0.134,0.468,39.055,-10.320,-116.308,0.046
14646,0.864,-0.102,0.135,0.474,37.975,-14.009,-113.783,0.038
14670,0.862,-0.101,0.142,0.475,37.630,-15.689,-109.551,0.039
14686,0.862,-0.099,0.137,0.478,36.100,-16.395,-106.527,0.037
14710,0.860,-0.101,0.145,0.479,34.842,-15.040,-103.236,0.039
14734,0.863,-0.097,0.147,0.474,33.062,-13.341,-99.822,0.041
14750,0.863,-0.094,0.141,0.475,31.142,-12.054,-97.930,0.040
14774,0.863,-0.089,0.144,0.476,29.989,-10.819,-95.197,0.040
14798,0.865,-0.086,0.146,0.472,29.435,-8.838,-91.277,0.046
14822,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
14830,0.863,-0.084,0.147,0.476,28.750,-6.013,-86.368,0.049
14854,0.859,-0.086,0.145,0.484,29.154,-3.818,-83.234,0.050
14870,0.857,-0.086,0.149,0.486,29.385,-3.124,-81.513,0.057
14894,0.856,-0.073,0.128,0.495,28.809,-6.975,-77.475,0.041
14918,0.856,-0.062,0.135,0.494,29.597,-7.258,-72.888,0.042
14942,0.856,-0.058,0.131,0.497,29.079,-5.381,-69.403,0.045
14958,0.855,-0.056,0.127,0.499,28.346,-4.044,-67.123,0.044
14982,0.852,-0.052,0.130,0.505,28.387,-1.460,-62.328,0.044
15006,0.848,-0.050,0.140,0.508,29.109,3.743,-57.800,0.045
15030,0.848,-0.054,0.139,0.509,28.165,8.434,-54.402,0.044
15046,0.847,-0.048,0.138,0.511,27.761,8.851,-52.461,0.045
15070,0.844,-0.048,0.139,0.516,26.375,8.689,-49.931,0.044
15094,0.844,-0.041,0.132,0.518,25.039,7.031,-47.647,0.044
15118,0.842,-0.037,0.133,0.522,24.199,7.659,-45.894,0.044
15134,0.841,-0.038,0.134,0.523,23.431,8.278,-45.636,0.045
15158,0.839,-0.039,0.134,0.526,22.410,8.959,-44.644,0.044
15182,0.838,-0.038,0.132,0.527,21.053,9.413,-44.788,0.044
15206,0.838,-0.039,0.139,0.526,20.831,11.141,-45.208,0.047
15222,0.835,-0.037,0.139,0.531,20.313,11.233,-45.553,0.045
15246,0.838,-0.034,0.136,0.527,20.321,11.103,-45.517,0.046
15270,0.837,-0.033,0.137,0.529,19.940,11.320,-46.641,0.045
15294,0.837,-0.029,0.139,0.529,20.436,11.393,-46.426,0.045
15310,0.839,-0.030,0.134,0.526,20.296,11.335,-46.847,0.047
15334,0.838,-0.034,0.135,0.527,20.244,11.928,-49.523,0.046
15358,0.840,-0.036,0.134,0.524,20.779,12.324,-53.471,0.046
15382,0.847,-0.039,0.123,0.516,21.249,12.978,-60.235,0.046
15398,0.850,-0.046,0.116,0.511,21.757,14.630,-67.464,0.044
15422,0.853,-0.055,0.108,0.508,23.538,16.417,-81.307,0.047
15446,0.857,-0.048,0.079,0.507,24.295,14.344,-96.207,0.041
15470,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0.000
15478,0.863,-0.064,0.065,0.497,27.604,16.482,-120.879,0.050
15502,0.866,-0.062,0.045,0.494,29.756,15.715,-140.231,0.040
15518,0.867,-0.067,0.045,0.492,33.326,16.557,-151.377,0.036
15542,0.864,-0.054,0.040,0.498,39.548,14.449,-163.272,0.030
15566,0.876,-0.052,0.031,0.478,44.097,13.016,-173.659,0.070
