Format Version,1.25,Take Name,Take 2025-06-05 03.55.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-05 03.55.41.085 PM,Capture Start Frame,158944,Total Frames in Take,4364,Total Exported Frames,4364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key2,key2,key2,key2,key2,key2,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs
,ID,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6
,Parent,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1224,10.200000,7.238829,-14.040653,-1.652139,-7.990410,60.498634,400.507904,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1225,10.208333,7.280545,-13.996717,-1.708357,-7.708664,60.480991,400.528564,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1226,10.216667,7.457483,-14.048218,-1.645871,-7.484804,60.595360,400.694153,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1227,10.225000,7.338641,-14.183075,-1.640628,-7.333683,60.625641,401.025726,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1228,10.233333,7.388104,-14.259909,-1.586611,-7.175378,60.721176,401.212860,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1229,10.241667,7.348030,-14.038453,-1.632562,-6.967376,60.738503,401.029205,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1230,10.250000,7.350846,-14.085100,-1.579842,-6.840834,60.838062,401.158813,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1231,10.258333,7.321887,-14.108470,-1.564406,-6.729312,60.895275,401.207550,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1232,10.266667,7.296534,-14.158222,-1.555029,-6.642047,60.947418,401.295502,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1233,10.275000,6.862332,-13.991774,-1.281929,-6.512888,61.281822,401.154297,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1234,10.283333,6.813911,-13.944340,-1.244604,-6.438390,61.384281,401.163757,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1235,10.291667,6.775000,-13.784780,-1.287250,-6.343420,61.403236,400.954376,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1236,10.300000,6.739984,-13.624255,-1.335171,-6.279189,61.410988,400.750824,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1237,10.308333,6.366680,-15.280197,-1.153834,-6.440968,61.519318,403.044891,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1238,10.316667,6.471303,-15.521091,-1.097122,-6.670517,61.727589,403.896820,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1239,10.325000,6.411203,-15.250023,-1.172372,-6.536450,61.555161,402.859131,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1240,10.333333,6.357171,-15.333573,-1.142702,-6.567257,61.585724,402.949493,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1241,10.341667,6.300155,-15.074890,-1.135134,-6.726937,61.601418,402.471924,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1242,10.350000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1243,10.358333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1244,10.366667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1245,10.375000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1246,10.383333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1247,10.391667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1248,10.400000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1249,10.408333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1250,10.416667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1251,10.425000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1252,10.433333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1253,10.441667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1254,10.450000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1255,10.458333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1256,10.466667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1257,10.475000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1258,10.483333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1259,10.491667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1260,10.500000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1261,10.508333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1262,10.516667,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1263,10.525000,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1264,10.533333,6.254632,-14.868196,-1.128814,-6.854455,61.613968,402.089935,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1265,10.541667,6.336818,-12.190345,-0.425035,-11.991792,59.881184,396.569611,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1266,10.550000,6.331600,-11.940131,-0.433924,-12.099011,59.769569,396.252563,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1267,10.558333,6.347967,-11.996520,-0.392170,-12.239057,59.710175,396.256134,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1268,10.566667,6.365994,-12.112938,-0.413461,-12.411639,59.611233,396.378937,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1269,10.575000,6.402743,-12.310746,-0.357302,-12.534983,59.589355,396.540131,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1270,10.583333,6.349784,-12.257028,-0.324029,-12.636883,59.565903,396.407410,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1271,10.591667,6.328228,-12.191114,-0.315526,-12.730284,59.525646,396.261108,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1272,10.600000,6.319936,-12.409879,-0.259588,-12.851432,59.512630,396.417542,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1273,10.608333,6.337602,-12.377358,-0.235909,-12.956244,59.516998,396.392212,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1274,10.616667,6.331135,-12.347634,-0.221659,-13.025774,59.499496,396.314606,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1275,10.625000,6.324252,-12.317212,-0.213277,-13.072778,59.479996,396.236877,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1276,10.633333,6.226458,-12.308423,-0.213088,-13.133151,59.470825,396.291199,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1277,10.641667,6.286902,-12.293097,-0.219240,-13.093925,59.436520,396.175446,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1278,10.650000,6.155508,-12.296009,-0.239757,-13.078947,59.392910,396.200104,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1279,10.658333,6.193822,-12.293410,-0.250503,-12.993808,59.342648,396.124023,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1280,10.666667,6.248648,-12.294710,-0.313192,-12.919345,59.266254,396.165314,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1281,10.675000,6.250769,-12.271689,-0.358358,-12.824560,59.213268,396.220947,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1282,10.683333,6.237106,-12.297263,-0.387200,-12.720916,59.161251,396.318573,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1283,10.691667,6.170882,-12.085781,-0.485596,-12.606838,59.059643,396.215576,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1284,10.700000,6.158792,-12.124209,-0.498276,-12.512383,58.997044,396.296875,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1285,10.708333,6.176021,-12.174137,-0.480558,-12.449902,58.955730,396.429382,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1286,10.716667,6.179594,-12.194963,-0.466745,-12.393573,58.896957,396.503357,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1287,10.725000,6.156268,-12.186716,-0.463695,-12.346642,58.824944,396.585175,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1288,10.733333,6.160279,-12.224766,-0.445909,-12.291664,58.763035,396.671753,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1289,10.741667,6.186109,-12.215803,-0.498721,-12.223763,58.637943,396.737976,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1290,10.750000,6.247329,-12.231014,-0.498607,-12.151320,58.591270,396.870392,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1291,10.758333,6.311550,-12.268952,-0.516066,-12.018446,58.507294,396.927765,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1292,10.766667,6.274227,-12.317792,-0.531874,-11.921286,58.454018,397.151001,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1293,10.775000,6.296029,-12.346834,-0.555312,-11.808640,58.412285,397.322754,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1294,10.783333,6.269848,-12.146358,-0.631601,-11.651189,58.340508,397.186096,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1295,10.791667,6.279249,-12.177394,-0.674088,-11.524057,58.264889,397.286407,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1296,10.800000,6.337327,-12.006968,-0.775794,-11.408102,58.146305,397.156677,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1297,10.808333,6.412879,-12.013474,-0.792340,-11.277428,58.077892,397.097809,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1298,10.816667,6.421850,-12.059246,-0.777546,-11.203430,58.042000,397.158875,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1299,10.825000,6.410672,-12.091430,-0.759192,-11.148450,58.005634,397.195862,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1300,10.833333,6.405115,-12.123208,-0.719591,-11.112861,57.984646,397.221497,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1301,10.841667,6.379665,-12.142015,-0.708261,-11.047861,57.937668,397.179291,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1302,10.850000,6.326121,-12.105835,-0.719002,-10.995117,57.877907,397.142731,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1303,10.858333,6.330208,-12.139051,-0.703982,-10.930655,57.848995,397.150543,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1304,10.866667,6.270505,-12.179966,-0.707323,-10.847162,57.790039,397.133392,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1305,10.875000,6.266204,-12.209938,-0.699858,-10.773970,57.759384,397.170837,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1306,10.883333,6.363203,-12.229746,-0.685815,-10.658738,57.733662,397.084839,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1307,10.891667,6.403762,-12.286758,-0.683249,-10.563001,57.719749,397.106934,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1308,10.900000,6.398940,-12.110312,-0.763302,-10.454291,57.649982,396.894958,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1309,10.908333,6.341538,-12.180879,-0.765120,-10.369576,57.629478,396.936798,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1310,10.916667,6.418053,-12.257428,-0.790733,-10.279505,57.584885,396.926575,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1311,10.925000,6.324756,-12.290415,-0.828972,-10.213201,57.485573,396.848419,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1312,10.933333,6.330545,-12.103360,-0.881283,-10.201164,57.401104,396.606018,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1313,10.941667,6.289499,-12.322948,-0.830921,-10.220448,57.314022,396.696991,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1314,10.950000,6.267499,-12.326385,-0.739506,-10.298414,57.267269,396.630524,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1315,10.958333,6.328938,-12.275651,-0.747462,-10.362665,57.114674,396.415863,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1316,10.966667,6.282100,-12.209633,-0.720070,-10.479858,56.987335,396.270874,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1317,10.975000,6.291051,-12.147230,-0.681282,-10.588286,56.896870,396.084045,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1318,10.983333,6.276482,-12.082609,-0.669164,-10.694254,56.801102,395.918518,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1319,10.991667,6.344929,-12.285473,-0.591281,-10.800040,56.745293,395.988800,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1320,11.000000,6.317922,-12.311959,-0.585878,-10.880168,56.660503,395.875641,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1321,11.008333,6.301304,-12.277898,-0.609773,-10.943527,56.564659,395.642639,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1322,11.016667,6.250905,-12.271389,-0.628020,-11.033157,56.467560,395.483337,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1323,11.025000,6.233937,-12.225008,-0.617783,-11.144065,56.391876,395.251740,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1324,11.033333,6.204969,-12.226393,-0.610508,-11.311602,56.306377,395.178619,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1325,11.041667,6.239638,-12.378598,-0.552554,-11.506980,56.245155,395.204285,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1326,11.050000,6.235035,-12.295056,-0.515793,-11.694564,56.179127,394.931061,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1327,11.058333,6.191724,-12.202738,-0.473475,-11.870008,56.107452,394.658020,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1328,11.066667,6.248619,-12.331967,-0.397207,-12.100901,56.082485,394.653870,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1329,11.075000,6.177789,-12.301381,-0.362172,-12.314239,56.022995,394.528931,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1330,11.083333,6.161934,-12.266175,-0.333257,-12.480269,55.969105,394.284088,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1331,11.091667,6.155422,-12.212790,-0.303616,-12.632309,55.914185,394.007538,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1332,11.100000,6.160158,-12.172083,-0.278199,-12.769237,55.876690,393.826050,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1333,11.108333,6.157105,-12.125102,-0.267299,-12.880982,55.839207,393.637390,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1334,11.116667,6.185574,-12.053283,-0.259830,-12.974467,55.811886,393.456055,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1335,11.125000,6.068312,-12.048420,-0.281759,-13.076066,55.770813,393.394012,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1336,11.133333,6.049062,-12.043108,-0.292921,-13.151268,55.756527,393.316956,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1337,11.141667,6.084023,-12.245871,-0.293266,-13.219368,55.742847,393.449493,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1338,11.150000,6.101112,-12.262964,-0.306792,-13.266588,55.729294,393.371124,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1339,11.158333,6.083283,-12.262617,-0.332724,-13.327405,55.699295,393.271332,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1340,11.166667,6.063616,-12.276793,-0.342832,-13.413126,55.671612,393.234009,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1341,11.175000,6.055975,-12.275856,-0.332830,-13.520797,55.634468,393.160553,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1342,11.183333,6.176823,-12.244288,-0.287703,-13.641319,55.636566,393.090546,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1343,11.191667,6.101570,-12.188736,-0.291192,-13.757606,55.557060,392.978577,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1344,11.200000,6.130695,-12.336274,-0.238453,-13.954108,55.546806,393.230652,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1345,11.208333,6.132067,-12.248026,-0.210255,-14.069800,55.496315,393.120178,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1346,11.216667,6.197248,-12.246892,-0.206004,-14.199956,55.422718,393.138245,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1347,11.225000,6.148980,-12.182401,-0.184844,-14.284967,55.353855,393.083130,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1348,11.233333,6.138200,-12.126675,-0.172133,-14.340819,55.309944,393.077972,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1349,11.241667,6.171804,-12.108481,-0.162307,-14.345928,55.285957,393.105957,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1350,11.250000,6.138199,-12.103239,-0.179283,-14.350546,55.271030,393.231934,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1351,11.258333,6.198610,-12.106795,-0.199065,-14.236207,55.232594,393.161926,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1352,11.266667,6.155203,-12.143549,-0.236925,-14.157666,55.203671,393.281677,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1353,11.275000,6.144708,-12.162093,-0.280679,-14.070498,55.178642,393.405273,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1354,11.283333,6.159214,-12.206495,-0.301576,-13.953445,55.156265,393.489349,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1355,11.291667,6.150956,-12.258737,-0.326319,-13.857964,55.127884,393.600800,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1356,11.300000,6.004487,-12.074231,-0.385178,-13.743465,55.055286,393.484283,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1357,11.308333,5.993751,-12.081017,-0.382811,-13.663129,55.025314,393.571777,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1358,11.316667,6.048572,-12.061483,-0.356836,-13.546412,54.991928,393.569275,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1359,11.325000,6.039682,-12.040971,-0.354414,-13.453607,54.948479,393.614288,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1360,11.333333,6.017860,-12.056531,-0.356503,-13.349648,54.897709,393.717773,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1361,11.341667,6.007985,-12.075958,-0.355417,-13.234034,54.850895,393.819397,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1362,11.350000,6.088209,-12.162449,-0.395817,-13.116012,54.770832,394.028687,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1363,11.358333,6.039207,-11.986665,-0.436167,-12.953777,54.717346,393.918762,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1364,11.366667,6.077338,-11.967878,-0.450578,-12.776957,54.667259,393.900879,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1365,11.375000,6.035922,-12.021238,-0.475123,-12.665359,54.612152,394.069336,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1366,11.383333,6.068135,-12.038980,-0.486883,-12.563707,54.580830,394.186554,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1367,11.391667,6.117050,-12.070178,-0.498867,-12.468628,54.535030,394.284729,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1368,11.400000,6.145514,-12.076734,-0.491295,-12.404424,54.512730,394.405670,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1369,11.408333,6.239128,-12.159008,-0.504917,-12.357121,54.474388,394.595642,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1370,11.416667,6.284203,-12.167082,-0.508199,-12.313819,54.461700,394.721008,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1371,11.425000,6.328802,-12.177407,-0.515252,-12.259814,54.462116,394.838623,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1372,11.433333,6.316918,-11.977768,-0.544432,-12.176829,54.469189,394.700134,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1373,11.441667,6.332942,-11.977321,-0.564952,-12.111697,54.474991,394.781982,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
1374,11.450000,6.422261,-12.034093,-0.585463,-12.041684,54.484409,394.821228,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
